"TABLE_NAME","COLUMN_NAME","DATA_TYPE","DATA_PRECISION","NULLABLE","CONSTRAINT_NAME","COMMENTS"
"DK_TRADE_ORDER_MAIN_DIFFER","DOWN_FIRST_FACE","NUMBER","20","N","SYS_C00113089","下游与上游扣款的时间差造成的差异面值(上下游扣款有时间差异时造成，下扣、下退、上扣、上退)"
"DK_TRADE_ORDER_MAIN_DIFFER","DOWN_FIRST_AMOUNT","NUMBER","20","N","SYS_C00113090","下游与上游扣款的时间差造成的差异金额"
"DK_TRADE_UP_FUND_DIFFER","DIFFER_ID","NUMBER","20","N","SYS_C00113091","主键"
"DK_TRADE_UP_FUND_DIFFER","DIFFER_ID","NUMBER","20","N","PK_DK_TRADE_UP_FUND_DIFFER","主键"
"DK_TRADE_UP_FUND_DIFFER","RECORD_DATE","DATE","","N","SYS_C00113092","记录创建的日期"
"DK_TRADE_UP_FUND_DIFFER","DK_ORDER_ID","NUMBER","20","N","SYS_C00113093","记账系统订单号"
"DK_TRADE_UP_FUND_DIFFER","CHANNEL_NO","VARCHAR2","","N","SYS_C00113094","下游渠道编号"
"DK_TRADE_UP_FUND_DIFFER","ACCOUNT_ID","NUMBER","20","N","SYS_C00113095","下游渠道支付账户编号"
"DK_TRADE_UP_FUND_DIFFER","BUSINESS_TYPE","NUMBER","3","N","SYS_C00113096","业务类型"
"DK_TRADE_UP_FUND_DIFFER","BILL_TYPE","NUMBER","1","N","SYS_C00113097","利润类型，1.前向，2后向"
"DK_TRADE_UP_FUND_DIFFER","DOWN_ADJUST_FACE","NUMBER","20","N","SYS_C00113098","统计下游扣款需调整的面值(下游退款造成上游面值比下游多时产生，下退)"
"DK_TRADE_UP_FUND_DIFFER","DOWN_ADJUST_UNIT","NUMBER","20","N","SYS_C00113099","统计下游扣款需调整的规格"
"DK_TRADE_UP_FUND_DIFFER","DOWN_ADJUST_AMOUNT","NUMBER","20","N","SYS_C00113100","统计下游扣款需调整的金额"
"DK_TRADE_UP_FUND_DIFFER","DOWN_ADJUST_REAL","NUMBER","20","N","SYS_C00113101","统计下游扣款需调整的真实扣款"
"DK_TRADE_UP_FUND_DIFFER","UP_MANY_FACE","NUMBER","20","N","SYS_C00113102","上游多冲的面值(上游面值比下游面值多时产生，上扣、下退、上退)"
"DK_TRADE_UP_FUND_DIFFER","UP_MANY_AMOUNT","NUMBER","20","N","SYS_C00113103","上游多冲的金额"
"DK_TRADE_UP_FUND_DIFFER","TO_FRONT_FACE","NUMBER","20","N","SYS_C00113104","需要由后向转前向的面值(上游退款时，退的多冲数据且与多冲前后向不一致时，后退前为正)"
"DK_TRADE_UP_FUND_DIFFER","TO_FRONT_UNIT","NUMBER","20","N","SYS_C00113105","需要由后向转前向的规格"
"DK_TRADE_UP_FUND_DIFFER","TO_FRONT_AMOUNT","NUMBER","20","N","SYS_C00113106","需要由后向转前向的金额"
"DK_TRADE_UP_FUND_DIFFER","TO_FRONT_REAL","NUMBER","20","N","SYS_C00113107","需要由后向转前向的真实扣款"
"DK_TRADE_REFUND_SYS_COST","ID","NUMBER","20","N","PK_DK_TRADE_REFUND_SYS_COST","主键"
"DK_TRADE_REFUND_SYS_COST","ID","NUMBER","20","N","SYS_C00113108","主键"
"DK_TRADE_REFUND_SYS_COST","RECORD_DATE","DATE","","N","SYS_C00113109","记录创建的日期"
"DK_TRADE_REFUND_SYS_COST","DK_ORDER_ID","NUMBER","20","N","SYS_C00113110","记账系统订单号"
"DK_TRADE_REFUND_SYS_COST","CHANNEL_NO","VARCHAR2","","N","SYS_C00113111","下游渠道编号"
"DK_TRADE_REFUND_SYS_COST","ACCOUNT_ID","NUMBER","20","N","SYS_C00113112","下游渠道支付账户编号"
"DK_TRADE_REFUND_SYS_COST","BUSINESS_TYPE","NUMBER","3","N","SYS_C00113113","业务类型"
"DK_TRADE_REFUND_SYS_COST","SYS_COST","NUMBER","20","N","SYS_C00113114","垫付金额(元)"
"DK_TRADE_REFUND_SYS_COST","TRADE_ORDER_NO","VARCHAR2","","Y","","交易订单号"
"DK_TRADE_REFUND_SYS_COST","TRADE_REFUND_NO","VARCHAR2","","Y","","退款单号"
"DK_TRADE_REFUND_SYS_COST","BILL_TYPE","NUMBER","1","Y","",""
"FD_B2E_DOWN_WHITE_LIST","ID","NUMBER","20","N","PK_FD_B2E_DOWN_WHITE_LIST","编号"
"FD_B2E_DOWN_WHITE_LIST","ID","NUMBER","20","N","SYS_C00113115","编号"
"FD_B2E_DOWN_WHITE_LIST","DOWN_CHANNEL_NO","VARCHAR2","","N","SYS_C00113116","下游渠道"
"FD_B2E_DOWN_WHITE_LIST","CHANNEL_ACCOUNT_ID","NUMBER","20","N","SYS_C00113117","渠道账户编号"
"FD_B2E_DOWN_WHITE_LIST","BANK_HOLDER_NAME","VARCHAR2","","N","SYS_C00113118","持卡人姓名"
"FD_B2E_DOWN_WHITE_LIST","DOWN_HOLDER_CARD_NO","VARCHAR2","","N","SYS_C00113119","银行卡卡号"
"FD_B2E_DOWN_WHITE_LIST","ACCOUNT_BANK_NAME","VARCHAR2","","N","SYS_C00113120","开户行名称"
"FD_B2E_DOWN_WHITE_LIST","ACCOUNT_BANK_ADDRESS","VARCHAR2","","N","SYS_C00113121","开户行地址"
"FD_B2E_DOWN_WHITE_LIST","CREATE_TIME","DATE","","N","SYS_C00113122","创建时间"
"FD_B2E_DOWN_WHITE_LIST","AUDIT_STATUS","NUMBER","3","Y","","审核状态"
"FD_B2E_DOWN_WHITE_LIST","AUDIT_TIME","DATE","","Y","","审核时间"
"DK_BASE_DOWN_CHANNEL","CHANNEL_NO","VARCHAR2","","N","PK_DK_BASE_DOWN_CHANNEL","渠道编号"
"DK_BASE_DOWN_CHANNEL","CHANNEL_NO","VARCHAR2","","N","SYS_C00112804","渠道编号"
"DK_BASE_DOWN_CHANNEL","CHANNEL_NAME","VARCHAR2","","N","SYS_C00112805","渠道名称"
"DK_BASE_DOWN_CHANNEL","SERVICE_FEE","NUMBER","10","N","SYS_C00112806","手续费率"
"DK_BASE_DOWN_CHANNEL","COMPANY_ID","NUMBER","20","N","SYS_C00112807","所属公司"
"DK_BASE_DOWN_CHANNEL","STATUS","NUMBER","1","N","SYS_C00112808","状态"
"DK_BASE_DOWN_CHANNEL","CREATED_BY","VARCHAR2","","N","SYS_C00112809","创建人"
"DK_BASE_DOWN_CHANNEL","CREATED_TIME","DATE","","N","SYS_C00112810","创建时间"
"DK_BASE_DOWN_CHANNEL","LAST_EDIT_USER","VARCHAR2","","Y","","最后更新人"
"DK_BASE_DOWN_CHANNEL","LAST_EDIT_TIME","DATE","","Y","","最后更新时间"
"DK_BASE_DOWN_CHANNEL","COMMI_BALANCE","NUMBER","20","N","SYS_C00112811","佣金余额"
"DK_BASE_DOWN_CHANNEL","COMMI_RULE","VARCHAR2","","Y","","佣金规则"
"DK_BASE_DOWN_CHANNEL","NEED_COMMI","NUMBER","1","N","SYS_C00112812","是否需要后返佣金0需要，1不需要"
"DK_BASE_DOWN_CHANNEL","CLASSIFICATION","NUMBER","3","N","SYS_C00112813","渠道分类--对应业务类型"
"DK_BASE_DOWN_CHANNEL","PAYMENT_TYPE","NUMBER","1","N","SYS_C00112814","支付分类--1.预付，2.后付"
"DK_BASE_DOWN_CHANNEL","WARN_BALANCE","NUMBER","20","N","SYS_C00112815","报警余额"
"DK_BASE_DOWN_CHANNEL","WARN_TYPE","NUMBER","3","N","SYS_C00112816","报警类型:1.单个支付账户不足   2.合计支付账户不足"
"DK_BASE_UP_CHANNEL","CHANNEL_NO","VARCHAR2","","N","SYS_C00112817","渠道编号"
"DK_BASE_UP_CHANNEL","CHANNEL_NO","VARCHAR2","","N","PK_DK_BASE_UP_CHANNEL","渠道编号"
"DK_BASE_UP_CHANNEL","CHANNEL_NAME","VARCHAR2","","N","SYS_C00112818","渠道名称"
"DK_BASE_UP_CHANNEL","STATUS","NUMBER","1","N","SYS_C00112819","状态"
"DK_BASE_UP_CHANNEL","SERVICE_FEE","NUMBER","10","N","SYS_C00112820","手续费率"
"DK_BASE_UP_CHANNEL","COMPANY_ID","NUMBER","20","N","SYS_C00112821","所属公司"
"DK_BASE_UP_CHANNEL","CREATED_BY","VARCHAR2","","N","SYS_C00112822","创建人"
"DK_BASE_UP_CHANNEL","CREATED_TIME","DATE","","N","SYS_C00112823","创建时间"
"DK_BASE_UP_CHANNEL","LAST_EDIT_USER","VARCHAR2","","Y","","最后更新人"
"DK_BASE_UP_CHANNEL","LAST_EDIT_TIME","DATE","","Y","","最后更新时间"
"DK_BASE_UP_CHANNEL","COMMI_BALANCE","NUMBER","20","N","SYS_C00112824","佣金余额"
"DK_BASE_UP_CHANNEL","MAX_ADD","NUMBER","20","N","SYS_C00112825","结算上限提示值"
"DK_BASE_UP_CHANNEL","MIN_ADD","NUMBER","20","N","SYS_C00112826","结算下限提示值"
"DK_BASE_UP_CHANNEL","COMMI_RULE","VARCHAR2","","Y","","佣金规则"
"DK_BASE_UP_CHANNEL","NEED_COMMI","NUMBER","1","N","SYS_C00112827","是否需要后返佣金0需要，1不需要"
"DK_BASE_UP_CHANNEL","CLASSIFICATION","NUMBER","3","N","SYS_C00112828","渠道分类--对应业务类型,1.sp代扣系统，2.sup收卡系统"
"DK_BASE_UP_CHANNEL","PAYMENT_TYPE","NUMBER","1","N","SYS_C00112829","支付分类--1.预付，2.后付"
"DK_BASE_UP_CHANNEL","WARN_BALANCE","NUMBER","20","N","SYS_C00112830","报警余额"
"DK_BASE_UP_CHANNEL","WARN_TYPE","NUMBER","3","N","SYS_C00112831","报警类型:1.单个支付账户不足   2.合计支付账户不足"
"DK_TRADE_DOWN_FUND","RECORD_ID","NUMBER","20","N","PK_DK_TRADE_DOWN_FUND","主键"
"DK_TRADE_DOWN_FUND","RECORD_ID","NUMBER","20","N","SYS_C00112832","主键"
"DK_TRADE_DOWN_FUND","DK_ORDER_ID","NUMBER","20","N","SYS_C00112833","记账系统订单号"
"DK_TRADE_DOWN_FUND","CHANNEL_NO","VARCHAR2","","N","SYS_C00112834","下游渠道编号"
"DK_TRADE_DOWN_FUND","ACCOUNT_ID","NUMBER","20","N","SYS_C00112835","下游支付账号"
"DK_TRADE_DOWN_FUND","TRADE_ORDER_NO","VARCHAR2","","N","SYS_C00112836","交易系统订单号"
"DK_TRADE_DOWN_FUND","EXT_ORDER_NO","VARCHAR2","","N","SYS_C00112837","扩展订单号交易系统供"
"DK_TRADE_DOWN_FUND","ORDER_SOURCE","NUMBER","20","N","SYS_C00112838","订单来源（系统编号）"
"DK_TRADE_DOWN_FUND","CREATE_TIME","DATE","","N","SYS_C00112839","变动创建时间"
"DK_TRADE_DOWN_FUND","ORDER_TIME","DATE","","Y","","订单日期(交易系统下单日期)"
"DK_TRADE_DOWN_FUND","CHANGE_TYPE","NUMBER","3","N","SYS_C00112840","变更类型 1-结算2-交易代扣3-交易撤销（old=> 1:加款 2：交易扣款 3：交易退款  4: 提款)"
"DK_TRADE_DOWN_FUND","CHANGE_AMOUNT","NUMBER","20","N","SYS_C00112841","变动金额"
"DK_TRADE_DOWN_FUND","BALANCE","NUMBER","20","N","SYS_C00112842","账户余额"
"DK_TRADE_DOWN_FUND","MEMO","VARCHAR2","","Y","","备注"
"DK_TRADE_DOWN_FUND","SERVICE_FEE","NUMBER","20","N","SYS_C00112843","下游代扣或交易撤销时产生的手续费"
"DK_TRADE_DOWN_FUND","TRADE_TIME","DATE","","Y","","交易系统变动时间"
"DK_TRADE_DOWN_FUND","TRADE_FUND_NO","VARCHAR2","","Y","","交易系统资金变动编号（收卡用）"
"DK_TRADE_DOWN_FUND","IS_SK_ADJUST","NUMBER","1","Y","","是否为收卡二次结算数据"
"DK_TRADE_DOWN_FUND","CHANNEL_SETTLE_STATUS","NUMBER","3","Y","","渠道结算状态，0.成功，1.等待，2.正在，99.无需结算"
"DK_TRADE_DOWN_FUND","CHANNEL_SETTLE_BATCH_ID","NUMBER","20","Y","","渠道结算批次号"
"DK_TRADE_DOWN_FUND","CHANNEL_SETTLE_TIME","DATE","","Y","","渠道结算时间"
"DK_TRADE_UP_FUND","RECORD_ID","NUMBER","20","N","PK_DK_TRADE_UP_FUND","主键"
"DK_TRADE_UP_FUND","RECORD_ID","NUMBER","20","N","SYS_C00112844","主键"
"DK_TRADE_UP_FUND","DK_ORDER_ID","NUMBER","20","N","SYS_C00112845","记账系统订单号"
"DK_TRADE_UP_FUND","TRADE_ORDER_NO","VARCHAR2","","N","SYS_C00112846","交易系统订单号"
"DK_TRADE_UP_FUND","ORDER_SOURCE","NUMBER","3","N","SYS_C00112847","订单来源（系统编号）"
"DK_TRADE_UP_FUND","TRADE_DELIVERY_NO","VARCHAR2","","N","SYS_C00112848","交易系统发货号"
"DK_TRADE_UP_FUND","DOWN_CHANNEL_NO","VARCHAR2","","N","SYS_C00112849","下游渠道编号"
"DK_TRADE_UP_FUND","DOWN_ACCOUNT_ID","NUMBER","20","N","SYS_C00112850","下游账户"
"DK_TRADE_UP_FUND","DOWN_COMPANY_ID","NUMBER","20","N","SYS_C00112851","下游所属公司"
"DK_TRADE_UP_FUND","UP_CHANNEL_NO","VARCHAR2","","N","SYS_C00112852","上游渠道编号"
"DK_TRADE_UP_FUND","UP_ACCOUNT_ID","NUMBER","20","N","SYS_C00112853","上游账户"
"DK_TRADE_UP_FUND","UP_COMPANY_ID","NUMBER","20","N","SYS_C00112854","上游所属公司"
"DK_TRADE_UP_FUND","DOWN_DRAW_UNIT","NUMBER","20","N","SYS_C00112855","下游代扣规格"
"DK_TRADE_UP_FUND","DOWN_DRAW_FACE","NUMBER","20","N","SYS_C00112856","下游代扣面值"
"DK_TRADE_UP_FUND","DOWN_DRAW_AMOUNT","NUMBER","20","N","SYS_C00112857","下游结算金额"
"DK_TRADE_UP_FUND","DOWN_REAL_AMOUNT","NUMBER","20","N","SYS_C00112858","下游实际结算金额"
"DK_TRADE_UP_FUND","UP_DRAW_UNIT","NUMBER","20","N","SYS_C00112859","上游代扣规格"
"DK_TRADE_UP_FUND","UP_DRAW_FACE","NUMBER","20","N","SYS_C00112860","上游成功代扣面值"
"DK_TRADE_UP_FUND","UP_DRAW_AMOUNT","NUMBER","20","N","SYS_C00112861","上游结算金额（结算给我们）"
"DK_TRADE_UP_FUND","UP_REAL_AMOUNT","NUMBER","20","N","SYS_C00112862","上游实际结算金额"
"DK_TRADE_UP_FUND","CHANGE_TIME","DATE","","N","SYS_C00112863","变动时间"
"DK_TRADE_UP_FUND","CHANGE_TYPE","NUMBER","3","N","SYS_C00112864","变更类型 1:结算 2：交易代扣 3：交易撤销"
"DK_TRADE_UP_FUND","BILL_TYPE","NUMBER","1","N","SYS_C00112865","利润类型:前向2-后向"
"DK_TRADE_UP_FUND","BUSINESS_TYPE","NUMBER","3","N","SYS_C00112866","业务类型"
"DK_TRADE_UP_FUND","CARRIER_NO","VARCHAR2","","N","SYS_C00112867","运营商"
"DK_TRADE_UP_FUND","PROVINCE_NO","VARCHAR2","","N","SYS_C00112868","省份"
"DK_TRADE_UP_FUND","BALANCE","NUMBER","20","N","SYS_C00112869","余额"
"DK_TRADE_UP_FUND","PROFITS","NUMBER","20","N","SYS_C00112870","利润"
"DK_TRADE_UP_FUND","DOWN_COMMISSION","NUMBER","20","N","SYS_C00112871","下游后返佣金"
"DK_TRADE_UP_FUND","UP_COMMISSION","NUMBER","20","N","SYS_C00112872","上游后返佣金"
"DK_TRADE_UP_FUND","SETTLE_AMOUNT","NUMBER","20","Y","","结算金额"
"DK_TRADE_UP_FUND","SETTLE_BATCH_ID","NUMBER","20","N","SYS_C00112873","结算批次号"
"DK_TRADE_UP_FUND","SETTLE_STATUS","NUMBER","10","N","SYS_C00112874","结算状态:20-等待结算,0-结算成功,10-无需结算,90-结算失败"
"DK_TRADE_UP_FUND","SETTLE_TIME","DATE","","Y","","结算时间"
"DK_TRADE_UP_FUND","MEMO","VARCHAR2","","Y","","备注"
"DK_TRADE_UP_FUND","ORDER_TIME","DATE","","Y","","订单日期(交易系统下单日期)"
"DK_TRADE_UP_FUND","TRADE_TIME","DATE","","Y","","交易系统变动时间"
"DK_TRADE_UP_FUND","CHANNEL_SETTLE_STATUS","NUMBER","3","N","SYS_C00112875","渠道结算状态，0.成功，1.等待，2.正在，99.无需结算"
"DK_TRADE_UP_FUND","CHANNEL_SETTLE_BATCH_ID","NUMBER","20","N","SYS_C00112876","渠道结算批次号"
"DK_TRADE_UP_FUND","CHANNEL_SETTLE_TIME","DATE","","Y","","渠道结算时间"
"DK_BASE_DOWN_ACCOUNT","ACCOUNT_ID","NUMBER","20","N","SYS_C00112877","主键"
"DK_BASE_DOWN_ACCOUNT","ACCOUNT_ID","NUMBER","20","N","PK_DK_BASE_DOWN_ACCOUNT","主键"
"DK_BASE_DOWN_ACCOUNT","ACCOUNT_NAME","VARCHAR2","","N","SYS_C00112878","账号名称"
"DK_BASE_DOWN_ACCOUNT","QUERY_BALANCE","NUMBER","20","N","SYS_C00112879","查询余额"
"DK_BASE_DOWN_ACCOUNT","INNER_BALANCE","NUMBER","20","N","SYS_C00112880","理论余额"
"DK_BASE_DOWN_ACCOUNT","STATUS","NUMBER","1","N","SYS_C00112881","状态"
"DK_BASE_DOWN_ACCOUNT","CREATED_BY","VARCHAR2","","N","SYS_C00112882","创建人"
"DK_BASE_DOWN_ACCOUNT","CREATED_TIME","DATE","","N","SYS_C00112883","创建时间"
"DK_BASE_DOWN_ACCOUNT","LAST_EDIT_USER","VARCHAR2","","Y","","最后更新人"
"DK_BASE_DOWN_ACCOUNT","LAST_EDIT_TIME","DATE","","Y","","最后更新时间"
"DK_BASE_UP_ACCOUNT","ACCOUNT_ID","NUMBER","20","N","SYS_C00112884","主键"
"DK_BASE_UP_ACCOUNT","ACCOUNT_ID","NUMBER","20","N","PK_DK_BASE_UP_ACCOUNT","主键"
"DK_BASE_UP_ACCOUNT","ACCOUNT_NAME","VARCHAR2","","N","SYS_C00112885","账号名称"
"DK_BASE_UP_ACCOUNT","ACCOUNT_TYPE","NUMBER","3","N","SYS_C00112886","账户类型（1.收款账户）"
"DK_BASE_UP_ACCOUNT","QUERY_BALANCE","NUMBER","20","N","SYS_C00112887","查询余额"
"DK_BASE_UP_ACCOUNT","INNER_BALANCE","NUMBER","20","N","SYS_C00112888","理论余额"
"DK_BASE_UP_ACCOUNT","STATUS","NUMBER","1","N","SYS_C00112889","状态"
"DK_BASE_UP_ACCOUNT","CREATED_BY","VARCHAR2","","N","SYS_C00112890","创建人"
"DK_BASE_UP_ACCOUNT","CREATED_TIME","DATE","","N","SYS_C00112891","创建时间"
"DK_BASE_UP_ACCOUNT","LAST_EDIT_USER","VARCHAR2","","Y","","最后更新人"
"DK_BASE_UP_ACCOUNT","LAST_EDIT_TIME","DATE","","Y","","最后更新时间"
"DK_BASE_DOWN_ACCOUNT_MAP","MAP_ID","NUMBER","20","N","SYS_C00112892","主键"
"DK_BASE_DOWN_ACCOUNT_MAP","MAP_ID","NUMBER","20","N","PK_DK_BASE_DOWN_ACCOUNT_MAP","主键"
"DK_BASE_DOWN_ACCOUNT_MAP","CHANNEL_NO","VARCHAR2","","N","SYS_C00112893","渠道编号"
"DK_BASE_DOWN_ACCOUNT_MAP","ACCOUNT_ID","NUMBER","20","N","SYS_C00112894","结算账号编号"
"DK_BASE_DOWN_ACCOUNT_MAP","IS_MAIN_CHANNEL","NUMBER","1","N","SYS_C00112895","是否主关系"
"DK_BASE_UP_ACCOUNT_MAP","MAP_ID","NUMBER","20","N","SYS_C00112896","主键"
"DK_BASE_UP_ACCOUNT_MAP","MAP_ID","NUMBER","20","N","PK_DK_BASE_UP_ACCOUNT_MAP","主键"
"DK_BASE_UP_ACCOUNT_MAP","CHANNEL_NO","VARCHAR2","","N","SYS_C00112897","渠道编号"
"DK_BASE_UP_ACCOUNT_MAP","ACCOUNT_ID","NUMBER","20","N","SYS_C00112898","结算账号编号"
"DK_BASE_UP_ACCOUNT_MAP","IS_MAIN_CHANNEL","NUMBER","1","N","SYS_C00112899","是否主关系"
"DK_TRADE_DOWN_REFUND","RECORD_ID","NUMBER","20","N","SYS_C00112900","主键"
"DK_TRADE_DOWN_REFUND","RECORD_ID","NUMBER","20","N","PK_DK_TRADE_DOWN_REFUND","主键"
"DK_TRADE_DOWN_REFUND","CHANNEL_NO","VARCHAR2","","N","SYS_C00112901","下游渠道编号"
"DK_TRADE_DOWN_REFUND","ACCOUNT_ID","NUMBER","20","N","SYS_C00112902","下游账户编号"
"DK_TRADE_DOWN_REFUND","DK_ORDER_ID","NUMBER","20","N","SYS_C00112903","记账系统订单号"
"DK_TRADE_DOWN_REFUND","TRADE_ORDER_NO","VARCHAR2","","N","SYS_C00112904","交易系统订单号"
"DK_TRADE_DOWN_REFUND","TRADE_REFUND_NO","VARCHAR2","","N","SYS_C00112905","交易系统退款号"
"DK_TRADE_DOWN_REFUND","ORDER_SOURCE","NUMBER","20","N","SYS_C00112906","订单来源（系统编号）"
"DK_TRADE_DOWN_REFUND","REFUND_TIME","DATE","","N","SYS_C00112907","退款创建时间"
"DK_TRADE_DOWN_REFUND","BUSINESS_TYPE","NUMBER","3","N","SYS_C00112908","业务类型"
"DK_TRADE_DOWN_REFUND","CARRIER_NO","VARCHAR2","","N","SYS_C00112909","运营商"
"DK_TRADE_DOWN_REFUND","PROVINCE_NO","VARCHAR2","","N","SYS_C00112910","省份"
"DK_TRADE_DOWN_REFUND","REFUND_UNIT","NUMBER","20","N","SYS_C00112911","退款总量"
"DK_TRADE_DOWN_REFUND","REFUND_FACE","NUMBER","20","N","SYS_C00112912","退款面值"
"DK_TRADE_DOWN_REFUND","REFUND_AMOUNT","NUMBER","20","N","SYS_C00112913","退款金额"
"DK_TRADE_DOWN_REFUND","REAL_REFUND","NUMBER","20","N","SYS_C00112914","实际金额"
"DK_TRADE_DOWN_REFUND","MEMO","VARCHAR2","","Y","","备注"
"DK_TRADE_UP_REFUND","RECORD_ID","NUMBER","20","N","SYS_C00112915","主键"
"DK_TRADE_UP_REFUND","RECORD_ID","NUMBER","20","N","PK_DK_TRADE_UP_REFUND","主键"
"DK_TRADE_UP_REFUND","CHANNEL_NO","VARCHAR2","","N","SYS_C00112916","渠道编号"
"DK_TRADE_UP_REFUND","ACCOUNT_ID","NUMBER","20","N","SYS_C00112917","账户编号"
"DK_TRADE_UP_REFUND","DK_ORDER_ID","NUMBER","20","N","SYS_C00112918","系统订单号"
"DK_TRADE_UP_REFUND","TRADE_ORDER_NO","VARCHAR2","","N","SYS_C00112919","交易系统订单号"
"DK_TRADE_UP_REFUND","TRADE_DELIVERY_NO","VARCHAR2","","N","SYS_C00112920","交易系统发货编号"
"DK_TRADE_UP_REFUND","TRADE_REFUND_NO","VARCHAR2","","N","SYS_C00112921","交易系统退款编号"
"DK_TRADE_UP_REFUND","ORDER_SOURCE","NUMBER","3","N","SYS_C00112922","订单来源（系统编号）"
"DK_TRADE_UP_REFUND","REFUND_TIME","DATE","","N","SYS_C00112923","退款时间"
"DK_TRADE_UP_REFUND","BILL_TYPE","NUMBER","1","N","SYS_C00112924","利润类型:1-前向2-后向"
"DK_TRADE_UP_REFUND","BUSINESS_TYPE","NUMBER","3","N","SYS_C00112925","业务类型"
"DK_TRADE_UP_REFUND","CARRIER_NO","VARCHAR2","","N","SYS_C00112926","运营商"
"DK_TRADE_UP_REFUND","PROVINCE_NO","VARCHAR2","","N","SYS_C00112927","省份"
"DK_TRADE_UP_REFUND","REFUND_UNIT","NUMBER","20","N","SYS_C00112928","退款总量"
"DK_TRADE_UP_REFUND","REFUND_FACE","NUMBER","20","N","SYS_C00112929","退款面值"
"DK_TRADE_UP_REFUND","REFUND_AMOUNT","NUMBER","20","N","SYS_C00112930","退款金额"
"DK_TRADE_UP_REFUND","REAL_REFUND","NUMBER","20","N","SYS_C00112931","实际金额"
"DK_TRADE_UP_REFUND","MEMO","VARCHAR2","","Y","","备注"
"DK_TRADE_DOWN_SETTLE","RECORD_ID","NUMBER","20","N","SYS_C00112932","主键"
"DK_TRADE_DOWN_SETTLE","RECORD_ID","NUMBER","20","N","PK_DK_TRADE_DOWN_SETTLE","主键"
"DK_TRADE_DOWN_SETTLE","CHANNEL_NO","VARCHAR2","","N","SYS_C00112933","渠道编号"
"DK_TRADE_DOWN_SETTLE","ACCOUNT_ID","NUMBER","20","N","SYS_C00112934","账户编号"
"DK_TRADE_DOWN_SETTLE","ADJUST_ID","NUMBER","20","N","SYS_C00112935","红冲编号"
"DK_TRADE_DOWN_SETTLE","HAS_ADJUST","NUMBER","1","N","SYS_C00112936","是否红冲过"
"DK_TRADE_DOWN_SETTLE","ADD_TYPE","NUMBER","3","N","SYS_C00112937","变动类型:11-结算+ 12-红冲- 21-代扣平帐加+  22-代扣平帐减-  31-退款平帐加+  32-退款平帐减- 41-余额平帐加+ 42-余额平帐减-"
"DK_TRADE_DOWN_SETTLE","CHANGE_AMOUNT","NUMBER","20","N","SYS_C00112938","变动金额,只有红冲的时候为负数"
"DK_TRADE_DOWN_SETTLE","CHANGE_TIME","DATE","","N","SYS_C00112939","变动时间"
"DK_TRADE_DOWN_SETTLE","BALANCE","NUMBER","20","N","SYS_C00112940","余额"
"DK_TRADE_DOWN_SETTLE","CREATE_USER","VARCHAR2","","Y","","创建人"
"DK_TRADE_DOWN_SETTLE","BANK_FUND_ID","NUMBER","20","Y","","银行资金变动编号(红冲时用)"
"DK_TRADE_DOWN_SETTLE","PARTNER_ACCOUNT","VARCHAR2","","Y","","合作方银行账户"
"DK_TRADE_DOWN_SETTLE","MEMO","VARCHAR2","","Y","","备注"
"DK_TRADE_DOWN_SETTLE","EXT_RECORD_NO","VARCHAR2","","Y","","外部加款记录编号"
"DK_TRADE_DOWN_SETTLE","SERVICE_ID","NUMBER","20","Y","","收取手续费的记录的编号(渠道手续费)"
"DK_TRADE_DOWN_SETTLE","REAL_AMOUNT","NUMBER","20","Y","","交易平账真实金额"
"DK_TRADE_UP_SETTLE","RECORD_ID","NUMBER","20","N","PK_DK_TRADE_UP_SETTLE","主键"
"DK_TRADE_UP_SETTLE","RECORD_ID","NUMBER","20","N","SYS_C00112941","主键"
"DK_TRADE_UP_SETTLE","CHANNEL_NO","VARCHAR2","","N","SYS_C00112942","渠道编号"
"DK_TRADE_UP_SETTLE","ACCOUNT_ID","NUMBER","20","N","SYS_C00112943","账户编号"
"DK_TRADE_UP_SETTLE","ADJUST_ID","NUMBER","20","N","SYS_C00112944","红冲编号(如果add_type为3,该列不允许为空"
"DK_TRADE_UP_SETTLE","MANUAL_CHANGE_TYPE","NUMBER","3","N","SYS_C00112945","变动类型:11-结算+ 12-红冲-  21-代扣平帐加+  22-代扣平帐减- 31-退款平帐加+ 32-退款平帐减- 41-余额平帐加+  42-余额平帐减-"
"DK_TRADE_UP_SETTLE","CHANGE_AMOUNT","NUMBER","20","N","SYS_C00112946","变动金额,只有红冲的时候为负数"
"DK_TRADE_UP_SETTLE","CHANGE_TIME","DATE","","N","SYS_C00112947","变动时间"
"DK_TRADE_UP_SETTLE","BALANCE","NUMBER","20","N","SYS_C00112948","余额"
"DK_TRADE_UP_SETTLE","MEMO","VARCHAR2","","Y","","备注"
"DK_TRADE_UP_SETTLE","CREATE_USER","VARCHAR2","","Y","","创建人"
"DK_TRADE_UP_SETTLE","PARTNER_ACCOUNT","VARCHAR2","","Y","","合作方银行账户"
"DK_TRADE_UP_SETTLE","HAS_ADJUST","NUMBER","1","N","SYS_C00112949","是否红冲过"
"DK_TRADE_UP_SETTLE","BANK_FUND_ID","NUMBER","20","Y","","实体卡资金变动编号id,方便红冲"
"DK_TRADE_UP_SETTLE","SERVICE_ID","NUMBER","20","Y","","收取手续费的记录的编号"
