"TABLE_NAME","COLUMN_NAME","DATA_TYPE","DATA_PRECISION","NULLABLE","CONSTRAINT_NAME","COMMENTS","COMMENTS"
"OS_ORDER_REFUND","REFUND_FEE","NUMBER","15","N","SYS_C00175796","退款金额","订单退款记录表"
"OS_ORDER_REFUND","REFUND_REASON","VARCHAR2","","N","SYS_C00175797","退款原因","订单退款记录表"
"OS_ORDER_REFUND","SERVICE_FEE","NUMBER","15","N","SYS_C00175798","手续费","订单退款记录表"
"OS_ORDER_REFUND","SERVICE_NAME","VARCHAR2","","N","SYS_C00175799","服务名称","订单退款记录表"
"OS_ORDER_REFUND","REFUND_STATUS","NUMBER","","N","SYS_C00175800","退款状态","订单退款记录表"
"OS_ORDER_REFUND","RESULT_MSG","VARCHAR2","","Y","","退款结果","订单退款记录表"
"OS_ORDER_REFUND","SERVER_IP","VARCHAR2","","Y","","服务器IP","订单退款记录表"
"OS_ORDER_REFUND","CREATE_TIME","DATE","","N","SYS_C00175801","创建时间","订单退款记录表"
"OS_ORDER_REFUND","FINISH_TIME","DATE","","Y","","完成时间","订单退款记录表"
"OS_PAY_ACCOUNT_INFO","ACCOUNT_ID","NUMBER","","N","SYS_C00175803","账号编号","支付账号表"
"OS_PAY_ACCOUNT_INFO","ACCOUNT_ID","NUMBER","","N","PK_OS_PAY_ACCOUNT_INFO","账号编号","支付账号表"
"OS_PAY_ACCOUNT_INFO","ACCOUNT_NAME","VARCHAR2","","N","SYS_C00175804","账号名称","支付账号表"
"OS_PAY_ACCOUNT_INFO","ACCOUNT_TYPE","NUMBER","","N","SYS_C00175805","账号类型：1-支付宝 2-微信","支付账号表"
"OS_PAY_ACCOUNT_INFO","MERCHANT_ID","VARCHAR2","","Y","","商户编号","支付账号表"
"OS_PAY_ACCOUNT_INFO","SIGN_KEY","VARCHAR2","","Y","","签名KEY","支付账号表"
"OS_PAY_ACCOUNT_INFO","CERT_PATH","VARCHAR2","","Y","","证书路径","支付账号表"
"OS_PAY_ACCOUNT_INFO","CERT_PWD","VARCHAR2","","Y","","证书密钥","支付账号表"
"OS_PAY_ACCOUNT_INFO","PUBLIC_KEY","VARCHAR2","","Y","","加密公钥","支付账号表"
"OS_PAY_ACCOUNT_INFO","PRIVATE_KEY","VARCHAR2","","Y","","解密/验签私钥","支付账号表"
"OS_PAY_ACCOUNT_INFO","BALANCE","NUMBER","15","N","SYS_C00175806","账户余额","支付账号表"
"OS_PAY_ACCOUNT_INFO","AUTH_REDIRECT_URL","VARCHAR2","","Y","","API授权跳转地址","支付账号表"
"OS_PAY_ACCOUNT_INFO","PAY_REDIRECT_URL","VARCHAR2","","Y","","支付完成跳转地址","支付账号表"
"OS_PAY_ACCOUNT_INFO","PAY_CALLBACK_URL","VARCHAR2","","Y","","支付结果回调地址","支付账号表"
"OS_PAY_ACCOUNT_INFO","REFUND_CALLBACK_URL","VARCHAR2","","Y","","退款回调地址","支付账号表"
"OS_PAY_ACCOUNT_INFO","STATUS","NUMBER","","N","SYS_C00175807","状态: 0-启用 1-禁用","支付账号表"
"OS_PAY_ACCOUNT_INFO","REMARK","VARCHAR2","","Y","","备注","支付账号表"
"OS_PAY_ACCOUNT_INFO","CRATE_USER","VARCHAR2","","Y","","创建人","支付账号表"
"OS_PAY_ACCOUNT_INFO","CREATE_TIME","DATE","","N","SYS_C00175808","创建时间","支付账号表"
"OS_PAY_ACCOUNT_INFO","UPDATE_USER","VARCHAR2","","Y","","修改人","支付账号表"
"OS_PAY_ACCOUNT_INFO","UPDATE_TIME","DATE","","Y","","修改时间","支付账号表"
"OS_PAY_ACCOUNT_RATE","RECORD_ID","NUMBER","","N","SYS_C00175811","记录编号","支付账号费率"
"OS_PAY_ACCOUNT_RATE","RECORD_ID","NUMBER","","N","PK_OS_PAY_ACCOUNT_RATE","记录编号","支付账号费率"
"OS_PAY_ACCOUNT_RATE","ACCOUNT_TYPE","NUMBER","","N","SYS_C00175812","账号类型: 1-支付宝 2-微信 3-京东","支付账号费率"
"OS_PAY_ACCOUNT_RATE","PAY_NAME","VARCHAR2","","N","SYS_C00175813","支付名称","支付账号费率"
